Lat,Long
13.6436187,36.85959624
12.95573381,39.66596761
13.58138912,39.16839813
13.87838392,39.03097949
13.09564612,39.55061134
14.24320288,38.88145416
14.18695243,38.70451744
13.58812967,37.07174898
13.6166832,37.27923798
13.74231874,37.32873077
13.90126674,37.63139821
13.69663309,37.68755349
13.56719041,37.47816092
13.76896871,37.22879341
14.55711991,39.61010693
14.58329398,39.57036993
13.72701213,38.99964675
14.34056992,39.27356548
14.16978224,38.77521599
13.776633,39.590383
14.10845,38.607167
14.2788948,39.01936772
14.32291502,37.88386204
14.521033,39.386633
13.8833,38.4166
14.19404342,37.96097561
13.85067926,38.05631665
14.00497125,39.01313354
